locus_tag	op?
EQU24_RS11955	False
EQU24_RS03010	False
EQU24_RS14350	True
EQU24_RS09490	False
EQU24_RS01250	True
EQU24_RS02820	True
EQU24_RS19480	False
EQU24_RS19640	False
EQU24_RS12720	True
EQU24_RS21880	False
EQU24_RS08930	True
EQU24_RS03740	True
EQU24_RS09950	True
EQU24_RS05100	False
EQU24_RS04090	True
EQU24_RS07210	True
EQU24_RS12450	True
EQU24_RS01235	False
EQU24_RS02645	False
EQU24_RS18150	False
EQU24_RS00735	True
EQU24_RS00790	True
EQU24_RS15085	False
EQU24_RS03335	True
EQU24_RS16465	False
EQU24_RS06970	True
EQU24_RS12770	True
EQU24_RS05370	True
EQU24_RS07115	False
EQU24_RS01025	False
EQU24_RS12845	True
EQU24_RS00435	True
EQU24_RS15865	False
EQU24_RS14175	True
EQU24_RS00290	True
EQU24_RS19235	True
EQU24_RS16280	False
EQU24_RS13530	True
EQU24_RS02595	True
EQU24_RS05670	False
EQU24_RS03255	False
EQU24_RS20000	False
EQU24_RS13540	False
EQU24_RS19780	True
EQU24_RS13170	False
EQU24_RS07385	True
EQU24_RS03015	False
EQU24_RS13785	True
EQU24_RS01105	True
EQU24_RS01910	False
EQU24_RS13045	False
EQU24_RS05830	False
EQU24_RS05845	True
EQU24_RS18580	False
EQU24_RS01255	False
EQU24_RS18130	True
EQU24_RS00485	True
EQU24_RS00860	False
EQU24_RS16740	True
EQU24_RS09435	True
EQU24_RS07335	False
EQU24_RS18765	True
EQU24_RS10410	True
EQU24_RS14190	False
EQU24_RS05660	True
EQU24_RS11915	False
EQU24_RS21735	True
EQU24_RS00545	True
EQU24_RS02350	False
EQU24_RS15515	False
EQU24_RS13320	True
EQU24_RS14535	False
EQU24_RS16815	True
EQU24_RS07355	False
EQU24_RS18645	False
EQU24_RS21655	False
EQU24_RS16050	False
EQU24_RS07885	True
EQU24_RS11540	False
EQU24_RS04755	True
EQU24_RS01945	False
EQU24_RS11885	False
EQU24_RS07100	True
EQU24_RS11945	True
EQU24_RS08035	True
EQU24_RS16345	True
EQU24_RS02085	False
EQU24_RS15705	False
EQU24_RS04485	True
EQU24_RS01305	True
EQU24_RS18845	True
EQU24_RS03720	True
EQU24_RS04750	False
EQU24_RS20770	True
EQU24_RS06305	True
EQU24_RS12055	True
EQU24_RS03770	True
EQU24_RS03405	False
EQU24_RS21220	True
EQU24_RS13790	True
EQU24_RS04230	False
EQU24_RS05925	False
EQU24_RS07625	False
EQU24_RS19060	True
EQU24_RS21675	False
EQU24_RS08885	True
EQU24_RS17185	True
EQU24_RS02810	True
EQU24_RS12310	True
EQU24_RS17260	True
EQU24_RS03350	True
EQU24_RS12155	True
EQU24_RS06215	False
EQU24_RS08355	True
EQU24_RS18390	False
EQU24_RS06385	False
EQU24_RS08595	False
EQU24_RS08360	False
EQU24_RS04020	False
EQU24_RS13805	False
EQU24_RS19320	False
EQU24_RS01215	False
EQU24_RS21730	True
EQU24_RS08795	True
EQU24_RS17340	False
EQU24_RS04555	True
EQU24_RS15950	True
EQU24_RS00915	True
EQU24_RS04675	False
EQU24_RS17100	True
EQU24_RS15730	False
EQU24_RS07500	True
EQU24_RS14620	False
EQU24_RS06930	False
EQU24_RS11150	True
EQU24_RS01580	True
EQU24_RS02495	True
EQU24_RS11030	False
EQU24_RS15180	True
EQU24_RS13535	True
EQU24_RS09880	True
EQU24_RS05375	True
EQU24_RS11010	True
EQU24_RS02615	False
EQU24_RS02360	False
EQU24_RS16130	False
EQU24_RS15205	True
EQU24_RS14920	True
EQU24_RS09795	True
EQU24_RS00530	True
EQU24_RS20515	True
EQU24_RS19435	False
EQU24_RS13855	False
EQU24_RS19660	False
EQU24_RS14255	True
EQU24_RS20070	True
EQU24_RS18905	True
EQU24_RS03170	True
EQU24_RS10305	True
EQU24_RS10870	True
EQU24_RS20975	True
EQU24_RS09390	False
EQU24_RS09505	False
EQU24_RS21225	False
EQU24_RS07680	False
EQU24_RS05240	True
EQU24_RS04260	False
EQU24_RS04335	False
EQU24_RS19940	True
EQU24_RS13885	False
EQU24_RS08165	False
EQU24_RS00900	True
EQU24_RS10050	False
EQU24_RS15280	False
EQU24_RS12315	False
EQU24_RS03575	False
EQU24_RS08815	False
EQU24_RS04795	False
EQU24_RS20635	False
EQU24_RS12370	False
EQU24_RS16670	True
EQU24_RS00350	True
EQU24_RS11370	True
EQU24_RS20270	False
EQU24_RS20405	True
EQU24_RS02760	False
EQU24_RS16630	True
EQU24_RS16240	False
EQU24_RS19560	False
EQU24_RS14820	False
EQU24_RS07145	False
EQU24_RS07900	False
EQU24_RS11230	False
EQU24_RS03580	False
EQU24_RS04165	True
EQU24_RS02940	True
EQU24_RS07740	True
EQU24_RS21160	False
EQU24_RS13345	False
EQU24_RS07180	False
EQU24_RS16810	True
EQU24_RS01700	True
EQU24_RS13650	False
EQU24_RS20915	False
EQU24_RS10575	False
EQU24_RS08775	True
EQU24_RS22040	False
EQU24_RS11155	False
EQU24_RS06240	True
EQU24_RS06005	False
EQU24_RS11285	False
EQU24_RS21885	False
EQU24_RS00130	True
EQU24_RS19405	True
EQU24_RS05975	True
EQU24_RS06980	True
EQU24_RS21650	False
EQU24_RS00665	True
EQU24_RS11045	False
EQU24_RS01290	True
EQU24_RS04405	True
EQU24_RS08350	False
EQU24_RS13315	True
EQU24_RS01685	True
EQU24_RS05060	False
EQU24_RS04325	True
EQU24_RS18940	False
EQU24_RS03075	True
EQU24_RS00840	True
EQU24_RS16340	True
EQU24_RS06025	False
EQU24_RS18275	True
EQU24_RS05535	False
EQU24_RS05160	True
EQU24_RS08680	True
EQU24_RS16350	True
EQU24_RS05125	False
EQU24_RS13610	True
EQU24_RS06230	False
EQU24_RS19515	False
EQU24_RS05285	True
EQU24_RS10070	False
EQU24_RS14160	True
EQU24_RS18700	True
EQU24_RS00845	False
EQU24_RS21170	False
EQU24_RS04835	True
EQU24_RS09500	False
EQU24_RS19540	False
EQU24_RS15715	True
EQU24_RS12270	True
EQU24_RS20810	True
EQU24_RS02305	False
EQU24_RS06685	False
EQU24_RS04980	True
EQU24_RS16795	True
EQU24_RS12685	True
EQU24_RS06985	True
EQU24_RS17085	True
EQU24_RS06775	True
EQU24_RS17920	True
EQU24_RS15155	False
EQU24_RS08755	False
EQU24_RS21980	False
EQU24_RS17070	False
EQU24_RS16145	True
EQU24_RS12820	False
EQU24_RS11410	True
EQU24_RS01480	False
EQU24_RS17960	False
EQU24_RS03585	True
EQU24_RS17000	False
EQU24_RS03205	True
EQU24_RS07445	False
EQU24_RS14065	False
EQU24_RS02985	True
EQU24_RS17635	True
EQU24_RS13225	False
EQU24_RS19030	False
EQU24_RS15675	False
EQU24_RS12985	True
EQU24_RS22050	False
EQU24_RS09040	True
EQU24_RS05120	False
EQU24_RS15975	False
EQU24_RS09865	True
EQU24_RS20385	True
EQU24_RS06485	False
EQU24_RS02970	False
EQU24_RS21480	False
EQU24_RS18370	False
EQU24_RS12090	False
EQU24_RS20960	False
EQU24_RS18965	False
EQU24_RS06260	True
EQU24_RS15045	True
EQU24_RS20705	False
EQU24_RS10960	True
EQU24_RS19180	False
EQU24_RS06940	True
EQU24_RS21090	False
EQU24_RS13330	False
EQU24_RS08390	False
EQU24_RS21740	True
EQU24_RS02655	True
EQU24_RS17450	True
EQU24_RS15015	True
EQU24_RS15545	False
EQU24_RS12915	True
EQU24_RS05345	False
EQU24_RS14415	True
EQU24_RS13590	False
EQU24_RS07235	False
EQU24_RS08745	True
EQU24_RS13215	False
EQU24_RS14780	False
EQU24_RS14260	False
EQU24_RS05450	False
EQU24_RS12950	False
EQU24_RS12655	True
EQU24_RS15955	False
EQU24_RS04900	False
EQU24_RS12850	True
EQU24_RS04790	True
EQU24_RS20330	False
EQU24_RS21600	False
EQU24_RS19850	False
EQU24_RS13880	False
EQU24_RS07990	False
EQU24_RS12570	False
EQU24_RS09170	True
EQU24_RS06955	False
EQU24_RS19740	True
EQU24_RS09695	False
EQU24_RS03970	True
EQU24_RS19950	False
EQU24_RS07600	True
EQU24_RS00085	False
EQU24_RS14805	True
EQU24_RS00675	True
EQU24_RS19775	False
EQU24_RS20260	True
EQU24_RS04670	False
EQU24_RS04575	False
EQU24_RS21720	False
EQU24_RS11535	True
EQU24_RS04190	True
EQU24_RS03110	True
EQU24_RS10910	False
EQU24_RS10580	False
EQU24_RS15990	False
EQU24_RS09700	False
EQU24_RS19505	False
EQU24_RS03665	True
EQU24_RS19445	True
EQU24_RS07240	False
EQU24_RS19350	True
EQU24_RS12710	True
EQU24_RS04640	True
EQU24_RS11245	True
EQU24_RS02560	False
EQU24_RS03745	True
EQU24_RS13620	True
EQU24_RS10055	False
EQU24_RS08320	False
EQU24_RS17365	False
EQU24_RS11005	True
EQU24_RS19470	False
EQU24_RS01450	False
EQU24_RS01310	False
EQU24_RS08840	False
EQU24_RS02465	False
EQU24_RS01930	False
EQU24_RS05175	True
EQU24_RS01120	False
EQU24_RS00905	False
EQU24_RS13665	False
EQU24_RS12445	False
EQU24_RS05605	False
EQU24_RS00505	False
EQU24_RS02385	False
EQU24_RS08380	True
EQU24_RS15000	False
EQU24_RS12105	True
EQU24_RS03890	True
EQU24_RS17550	False
EQU24_RS01675	True
EQU24_RS06135	True
EQU24_RS14845	False
EQU24_RS15615	False
EQU24_RS00615	False
EQU24_RS09860	False
EQU24_RS10425	True
EQU24_RS03305	False
EQU24_RS01505	False
EQU24_RS19340	True
EQU24_RS17800	False
EQU24_RS15985	False
EQU24_RS18810	True
EQU24_RS05095	False
EQU24_RS10880	True
EQU24_RS19080	True
EQU24_RS05270	False
EQU24_RS20195	False
EQU24_RS01860	False
EQU24_RS12575	True
EQU24_RS20465	False
EQU24_RS02795	False
EQU24_RS13555	False
EQU24_RS05655	True
EQU24_RS07760	True
EQU24_RS17225	True
EQU24_RS17890	True
EQU24_RS00620	False
EQU24_RS21765	True
EQU24_RS18820	False
EQU24_RS06650	False
EQU24_RS13150	True
EQU24_RS13300	True
EQU24_RS08760	False
EQU24_RS08225	False
EQU24_RS13070	False
EQU24_RS09160	False
EQU24_RS10040	True
EQU24_RS09655	False
EQU24_RS07090	False
EQU24_RS10895	False
EQU24_RS02680	True
EQU24_RS19395	True
EQU24_RS06070	False
EQU24_RS16110	True
EQU24_RS05665	False
EQU24_RS16230	True
EQU24_RS05750	True
EQU24_RS07800	True
EQU24_RS16020	False
EQU24_RS14020	True
EQU24_RS13095	True
EQU24_RS16855	False
EQU24_RS05860	False
EQU24_RS10745	False
EQU24_RS04110	False
EQU24_RS11075	True
EQU24_RS12360	False
EQU24_RS18865	False
EQU24_RS07815	False
EQU24_RS02115	False
EQU24_RS03365	True
EQU24_RS16900	True
EQU24_RS22045	False
EQU24_RS16755	False
EQU24_RS08495	False
EQU24_RS17530	False
EQU24_RS09975	False
EQU24_RS03690	True
EQU24_RS04410	True
EQU24_RS17230	False
EQU24_RS15655	False
EQU24_RS14695	False
EQU24_RS22155	False
EQU24_RS04070	False
EQU24_RS15670	True
EQU24_RS17405	True
EQU24_RS20220	True
EQU24_RS16470	True
EQU24_RS13310	True
EQU24_RS11400	True
EQU24_RS09115	True
EQU24_RS18930	False
EQU24_RS09840	False
EQU24_RS12475	True
EQU24_RS09135	False
EQU24_RS16530	False
EQU24_RS08585	True
EQU24_RS18980	True
EQU24_RS11740	False
EQU24_RS03895	True
EQU24_RS03155	False
EQU24_RS18425	False
EQU24_RS09970	False
EQU24_RS15775	True
EQU24_RS12375	True
EQU24_RS01085	True
EQU24_RS07765	True
EQU24_RS18070	True
EQU24_RS15310	False
EQU24_RS09420	True
EQU24_RS12910	True
EQU24_RS21795	True
EQU24_RS05890	True
EQU24_RS02650	False
EQU24_RS09140	False
EQU24_RS08510	False
EQU24_RS06895	False
EQU24_RS14460	False
EQU24_RS17300	False
EQU24_RS10935	True
EQU24_RS09005	True
EQU24_RS19715	True
EQU24_RS07495	True
EQU24_RS01020	False
EQU24_RS06590	False
EQU24_RS15965	False
EQU24_RS03315	True
EQU24_RS09010	False
EQU24_RS13645	True
EQU24_RS12490	True
EQU24_RS13715	True
EQU24_RS05070	False
EQU24_RS08955	True
EQU24_RS11475	False
EQU24_RS02035	True
EQU24_RS20920	False
EQU24_RS10970	False
EQU24_RS10710	True
EQU24_RS02825	True
EQU24_RS11280	False
EQU24_RS01010	False
EQU24_RS05855	False
EQU24_RS21705	False
EQU24_RS13580	False
EQU24_RS15135	False
EQU24_RS21830	True
EQU24_RS02120	True
EQU24_RS08255	False
EQU24_RS04380	True
EQU24_RS09415	False
EQU24_RS11655	False
EQU24_RS12135	True
EQU24_RS10445	False
EQU24_RS16895	True
EQU24_RS01055	True
EQU24_RS05340	True
EQU24_RS02715	True
EQU24_RS10415	True
EQU24_RS08545	True
EQU24_RS07275	False
EQU24_RS18995	True
EQU24_RS09405	False
EQU24_RS14095	True
EQU24_RS20205	False
EQU24_RS05715	True
EQU24_RS19575	False
EQU24_RS14700	False
EQU24_RS21035	True
EQU24_RS07700	True
EQU24_RS12595	False
EQU24_RS15875	False
EQU24_RS20700	True
EQU24_RS00110	False
EQU24_RS03130	True
EQU24_RS03685	True
EQU24_RS05980	True
EQU24_RS09155	False
EQU24_RS05005	False
EQU24_RS09940	True
EQU24_RS11905	False
EQU24_RS08570	True
EQU24_RS13680	False
EQU24_RS09805	True
EQU24_RS01900	False
EQU24_RS03505	False
EQU24_RS03990	True
EQU24_RS09215	False
EQU24_RS16250	False
EQU24_RS17205	True
EQU24_RS11875	False
EQU24_RS12210	False
EQU24_RS02865	True
EQU24_RS14420	True
EQU24_RS20235	False
EQU24_RS14075	False
EQU24_RS09645	False
EQU24_RS10845	True
EQU24_RS07940	True
EQU24_RS17930	False
EQU24_RS06435	False
EQU24_RS06725	True
EQU24_RS04210	False
EQU24_RS15600	True
EQU24_RS05400	True
EQU24_RS00610	False
EQU24_RS16785	False
EQU24_RS05350	False
EQU24_RS09015	False
EQU24_RS06950	True
EQU24_RS01855	True
EQU24_RS13675	False
EQU24_RS11440	False
EQU24_RS00910	False
EQU24_RS16645	True
EQU24_RS09625	False
EQU24_RS05435	True
EQU24_RS11495	False
EQU24_RS07705	True
EQU24_RS17375	True
EQU24_RS19935	True
EQU24_RS10735	False
EQU24_RS09855	True
EQU24_RS18690	False
EQU24_RS10855	True
EQU24_RS17410	True
EQU24_RS21130	True
EQU24_RS04480	True
EQU24_RS08385	True
EQU24_RS02520	True
EQU24_RS15845	False
EQU24_RS09720	False
EQU24_RS15255	False
EQU24_RS01175	False
EQU24_RS19605	True
EQU24_RS19085	True
EQU24_RS13160	False
EQU24_RS19890	False
EQU24_RS05580	True
EQU24_RS03025	False
EQU24_RS05140	True
EQU24_RS09890	False
EQU24_RS15535	False
EQU24_RS18110	True
EQU24_RS06345	False
EQU24_RS10810	False
EQU24_RS11195	False
EQU24_RS01585	True
EQU24_RS06275	True
EQU24_RS19705	True
EQU24_RS07025	False
EQU24_RS00200	False
EQU24_RS20125	True
EQU24_RS11330	False
EQU24_RS08220	True
EQU24_RS07200	False
EQU24_RS12675	False
EQU24_RS09055	False
EQU24_RS13265	True
EQU24_RS16520	False
EQU24_RS18805	False
EQU24_RS00365	True
EQU24_RS07165	False
EQU24_RS18135	True
EQU24_RS02805	False
EQU24_RS04470	False
EQU24_RS16620	False
EQU24_RS14870	True
EQU24_RS07965	True
EQU24_RS19970	False
EQU24_RS10890	True
EQU24_RS09105	False
EQU24_RS06140	False
EQU24_RS09510	False
EQU24_RS03620	False
EQU24_RS17240	False
EQU24_RS17265	False
EQU24_RS12000	False
EQU24_RS13370	False
EQU24_RS19645	False
EQU24_RS09705	False
EQU24_RS09280	False
EQU24_RS09800	True
EQU24_RS12625	False
EQU24_RS20625	True
EQU24_RS05835	False
EQU24_RS20345	True
EQU24_RS19535	True
EQU24_RS15510	False
EQU24_RS21875	False
EQU24_RS16945	True
EQU24_RS17060	False
EQU24_RS13405	True
EQU24_RS13700	True
EQU24_RS01545	True
EQU24_RS01330	True
EQU24_RS18875	True
EQU24_RS09830	True
EQU24_RS18000	False
EQU24_RS17330	True
EQU24_RS09330	False
EQU24_RS14730	True
EQU24_RS14315	False
EQU24_RS04530	False
EQU24_RS17145	True
EQU24_RS08675	False
EQU24_RS16705	True
EQU24_RS18710	False
EQU24_RS08615	False
EQU24_RS05275	True
EQU24_RS10535	True
EQU24_RS02750	False
EQU24_RS08635	True
EQU24_RS11950	False
EQU24_RS01415	False
EQU24_RS19335	False
EQU24_RS08825	True
EQU24_RS19310	True
EQU24_RS12225	False
EQU24_RS05880	False
EQU24_RS16090	False
EQU24_RS20510	False
EQU24_RS21165	False
EQU24_RS07690	True
EQU24_RS06845	False
EQU24_RS09255	True
EQU24_RS18470	False
EQU24_RS09850	False
EQU24_RS10340	True
EQU24_RS21645	False
EQU24_RS17445	False
EQU24_RS09125	True
EQU24_RS20010	False
EQU24_RS10225	False
EQU24_RS10695	True
EQU24_RS05470	False
EQU24_RS09635	True
EQU24_RS11430	True
EQU24_RS19225	False
EQU24_RS18465	False
EQU24_RS00055	True
EQU24_RS07455	False
